[45, 87, 4, 0, 40, 38, 0, 40, 0, 0, 80, 0, 0, 0, 0, 0, 84, 10, 0, 0, 0, 12, 42, 52, 0, 0, 45, 28, 0, 0, 0, 7, 0, 81, 43, 75, 19, 59, 0, 45, 0, 0, 34, 69, 30, 4, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 48, 0, 51, 33, 0, 0, 0, 63, 0, 0, 0, 0, 27, 38, 0, 3, 0, 0, 0, 0, 14, 71, 10, 85, 0, 0, 39, 0, 46, 0, 0, 55, 3, 30, 0]
[0, 42, 0, 6, 85, 0, 0, 7, 0, 0, 0, 48, 0, 0, 0, 0, 36, 0, 8, 0, 0, 86, 32, 0, 0, 33, 0, 0, 66, 82, 73, 0, 0, 0, 48, 0, 55, 1, 52, 0, 10, 43, 0, 0, 0, 70, 0]
[50, 50, 0, 0, 0, 31, 10, 0, 0, 43, 0, 0, 0, 65, 0, 23, 69, 28, 78, 0, 0, 78, 80, 40, 4, 0, 13, 46, 18, 0, 83, 0, 0, 87, 0, 52, 0, 75, 94, 0, 0, 6, 0, 90, 33, 22, 0]
[0, 16, 44, 48, 47, 69, 0, 95, 23, 0, 0, 51, 0, 0, 0, 87, 82, 0, 67, 35, 93, 0, 0, 0, 80, 0, 2, 88, 63, 0, 13, 7, 0, 0, 83, 97, 90, 0, 96, 64, 0, 90, 68, 0, 0, 0, 0]
[0, 24, 0, 42, 0, 0, 0, 0, 46, 12, 0, 33, 0, 23, 87, 0, 11, 0, 46, 57, 77, 0, 0, 97, 45, 98, 0, 0, 66, 0, 91, 0, 0, 15, 83, 0, 0, 15, 0, 73, 0, 0, 0, 87, 0, 93, 0]
[90, 1, 61, 0, 0, 0, 9, 37, 15, 77, 84, 0, 36, 69, 82, 11, 0, 0, 0, 23, 77, 0, 0, 28, 4, 0, 17, 0, 0, 3, 0, 0, 41, 66, 0, 0, 0, 6, 0, 88, 27, 54, 0, 29, 83, 90, 0]
[0, 90, 59, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 28, 0, 0, 0, 0, 85, 0, 0, 71, 0, 96, 15, 40, 0, 0, 46, 0, 0, 0, 65, 0, 47, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 72]
[61, 98, 64, 74, 0, 0, 15, 0, 0, 0, 0, 0, 8, 78, 67, 46, 0, 85, 0, 99, 9, 65, 39, 0, 0, 0, 0, 22, 9, 0, 76, 0, 0, 23, 59, 39, 0, 40, 0, 0, 0, 55, 0, 35, 38, 82, 0]
[0, 75, 0, 35, 0, 34, 0, 77, 52, 0, 0, 63, 0, 0, 35, 57, 23, 0, 99, 0, 0, 31, 65, 56, 0, 27, 45, 0, 70, 25, 0, 0, 0, 98, 0, 0, 94, 65, 0, 2, 12, 45, 89, 37, 60, 66, 0]
[65, 16, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 77, 77, 0, 9, 0, 76, 8, 41, 55, 0, 69, 0, 3, 81, 0, 19, 48, 20, 0, 0, 27, 52, 57, 0, 0, 0, 75, 39, 0, 0, 0, 59]
[0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 12, 0, 86, 78, 0, 0, 0, 71, 65, 31, 8, 0, 74, 7, 0, 16, 0, 35, 31, 0, 0, 0, 0, 18, 67, 57, 0, 80, 57, 0, 0, 10, 0, 0, 0, 65, 22]
[0, 71, 29, 0, 0, 26, 0, 0, 95, 0, 42, 0, 32, 80, 0, 0, 0, 0, 39, 65, 41, 74, 0, 96, 0, 96, 0, 0, 12, 16, 69, 0, 74, 0, 54, 0, 81, 99, 41, 22, 77, 66, 6, 41, 0, 0, 0]
[0, 5, 0, 0, 72, 54, 45, 0, 2, 0, 52, 0, 0, 40, 0, 97, 28, 96, 0, 56, 55, 7, 96, 0, 15, 0, 60, 0, 47, 32, 68, 66, 17, 0, 69, 68, 0, 24, 70, 52, 16, 0, 14, 0, 0, 83, 0]
[93, 0, 0, 64, 0, 11, 96, 11, 40, 0, 0, 27, 0, 4, 80, 45, 4, 15, 0, 0, 0, 0, 0, 15, 0, 90, 0, 0, 0, 0, 0, 0, 0, 43, 40, 0, 0, 0, 0, 97, 0, 0, 53, 0, 24, 26, 0]
[12, 13, 0, 0, 0, 0, 51, 25, 0, 0, 0, 38, 33, 0, 0, 98, 0, 40, 0, 27, 69, 16, 96, 0, 90, 0, 0, 78, 0, 0, 25, 86, 0, 0, 58, 0, 0, 0, 29, 0, 0, 42, 0, 0, 0, 0, 33]
[0, 0, 0, 0, 0, 0, 0, 8, 0, 55, 45, 0, 0, 13, 2, 0, 17, 0, 0, 45, 0, 0, 0, 60, 0, 0, 0, 0, 73, 0, 0, 61, 32, 0, 0, 77, 0, 82, 0, 0, 0, 24, 37, 61, 64, 14, 77]
[0, 0, 69, 0, 0, 72, 90, 60, 0, 70, 28, 3, 0, 46, 88, 0, 0, 0, 22, 0, 3, 35, 0, 0, 0, 78, 0, 84, 0, 0, 18, 0, 62, 0, 51, 0, 0, 91, 0, 0, 98, 0, 0, 66, 35, 0, 7]
[0, 88, 94, 63, 0, 0, 0, 47, 84, 0, 0, 0, 66, 18, 63, 66, 0, 46, 9, 70, 81, 31, 12, 47, 0, 0, 73, 0, 0, 0, 11, 18, 90, 18, 72, 0, 0, 46, 0, 0, 17, 32, 0, 0, 68, 0, 0]
[0, 0, 0, 72, 75, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 3, 0, 0, 25, 0, 0, 16, 32, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 55, 72, 67, 0, 72, 0, 0, 90, 25, 93, 69, 66]
[90, 0, 0, 0, 30, 0, 0, 0, 0, 15, 0, 0, 73, 83, 13, 91, 0, 0, 76, 0, 19, 0, 69, 68, 0, 25, 0, 18, 11, 0, 0, 0, 25, 8, 0, 71, 0, 0, 0, 0, 0, 0, 0, 72, 0, 91, 70]
[70, 0, 49, 0, 27, 0, 91, 89, 11, 76, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0, 48, 0, 0, 66, 0, 86, 61, 0, 18, 0, 0, 0, 0, 0, 0, 23, 0, 0, 69, 37, 6, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 34, 6, 7, 0, 0, 14, 0, 0, 0, 0, 41, 65, 0, 0, 20, 0, 74, 17, 0, 0, 32, 62, 90, 73, 25, 0, 0, 0, 0, 0, 22, 0, 60, 9, 60, 43, 0, 79, 68, 0, 51]
[0, 58, 0, 0, 54, 48, 0, 94, 75, 0, 81, 71, 0, 87, 0, 15, 66, 0, 23, 98, 0, 18, 0, 0, 43, 0, 0, 0, 18, 0, 8, 0, 0, 89, 89, 65, 35, 0, 0, 69, 0, 0, 81, 90, 0, 32, 67]
[0, 90, 65, 97, 0, 0, 90, 20, 0, 0, 43, 10, 48, 0, 83, 83, 0, 47, 59, 0, 0, 67, 54, 69, 40, 58, 0, 51, 72, 0, 0, 0, 0, 89, 27, 0, 0, 15, 46, 0, 80, 93, 0, 32, 66, 0, 0]
[92, 0, 73, 51, 0, 30, 12, 0, 45, 0, 75, 85, 0, 52, 97, 0, 0, 0, 39, 0, 27, 57, 0, 68, 0, 0, 77, 0, 0, 55, 71, 23, 0, 65, 0, 0, 0, 0, 94, 55, 70, 0, 26, 3, 0, 0, 59]
[0, 74, 64, 36, 5, 57, 0, 0, 0, 51, 19, 0, 55, 0, 90, 0, 0, 0, 0, 94, 52, 0, 81, 0, 0, 0, 0, 0, 0, 72, 0, 0, 22, 35, 0, 0, 0, 53, 0, 54, 0, 0, 0, 0, 94, 0, 98]
[0, 0, 0, 11, 0, 0, 0, 0, 93, 67, 59, 0, 1, 75, 0, 15, 6, 0, 40, 65, 57, 80, 99, 24, 0, 0, 82, 91, 46, 67, 0, 0, 0, 0, 15, 0, 53, 0, 0, 0, 49, 0, 0, 31, 54, 5, 0]
[14, 58, 2, 0, 53, 82, 23, 87, 0, 0, 0, 39, 52, 94, 96, 0, 0, 0, 0, 0, 0, 57, 41, 70, 0, 29, 0, 0, 0, 0, 0, 69, 60, 0, 46, 94, 0, 0, 57, 44, 77, 0, 0, 0, 0, 17, 0]
[54, 0, 0, 82, 0, 40, 0, 0, 0, 0, 45, 0, 0, 0, 64, 73, 88, 0, 0, 2, 0, 0, 22, 52, 97, 0, 0, 0, 0, 72, 0, 37, 9, 69, 0, 55, 54, 0, 44, 63, 28, 33, 26, 0, 0, 97, 45]
[0, 0, 0, 0, 0, 0, 44, 14, 42, 66, 0, 46, 10, 0, 0, 0, 27, 0, 0, 12, 0, 0, 77, 16, 0, 0, 0, 98, 17, 0, 0, 6, 60, 0, 80, 70, 0, 49, 77, 28, 0, 0, 10, 0, 0, 34, 73]
[0, 0, 0, 44, 0, 84, 26, 0, 69, 0, 0, 0, 43, 6, 90, 0, 54, 0, 55, 45, 75, 10, 66, 0, 0, 42, 24, 0, 32, 0, 0, 0, 43, 0, 93, 0, 0, 0, 0, 33, 0, 0, 16, 87, 5, 36, 26]
[80, 61, 49, 41, 90, 98, 0, 41, 0, 69, 34, 0, 0, 0, 68, 0, 0, 93, 0, 89, 39, 0, 6, 14, 53, 0, 37, 0, 0, 90, 0, 0, 0, 81, 0, 26, 0, 0, 0, 26, 10, 16, 0, 38, 72, 0, 0]
[0, 5, 37, 9, 18, 0, 0, 72, 82, 86, 69, 55, 0, 90, 0, 87, 29, 0, 35, 37, 0, 0, 41, 0, 0, 0, 61, 66, 0, 25, 72, 0, 79, 90, 32, 3, 0, 31, 0, 0, 0, 87, 38, 0, 0, 0, 0]
[70, 0, 5, 93, 0, 0, 46, 5, 94, 25, 30, 3, 0, 33, 0, 0, 83, 0, 38, 60, 0, 0, 0, 0, 24, 0, 64, 35, 68, 93, 0, 0, 68, 0, 66, 0, 94, 54, 0, 0, 0, 5, 72, 0, 0, 65, 0]
[10, 0, 81, 31, 0, 0, 0, 58, 0, 64, 4, 30, 70, 22, 0, 93, 90, 0, 82, 66, 0, 65, 0, 83, 26, 0, 14, 0, 0, 69, 91, 0, 0, 32, 0, 0, 0, 5, 17, 97, 34, 36, 0, 0, 65, 0, 0]
[31, 0, 60, 98, 0, 0, 26, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 59, 22, 0, 0, 0, 33, 77, 7, 0, 66, 70, 0, 51, 67, 0, 59, 98, 0, 0, 45, 73, 26, 0, 0, 0, 0, 0]
