[34, 12, 95, 68, 0, 35, 26, 41, 26, 51, 0, 32, 84, 0, 0, 0, 0, 74, 0, 0, 54, 85, 85, 45, 0, 0, 0, 0, 18, 11, 0, 83, 12, 44, 0, 69, 37, 0, 0, 0, 0, 0, 0, 8, 0, 0, 44, 0]
[74, 67, 0, 0, 0, 75, 0, 0, 0, 41, 0, 0, 61, 47, 77, 61, 59, 0, 34, 68, 0, 90, 0, 0, 0, 0, 6, 4, 0, 0, 0, 0, 90, 0, 42, 0, 37, 62, 39, 0, 0, 0, 23, 62, 20, 0, 96, 0]
[49, 28, 11, 85, 2, 0, 0, 58, 0, 26, 31, 0, 0, 22, 0, 70, 56, 0, 68, 0, 0, 0, 74, 0, 9, 0, 0, 0, 0, 64, 57, 43, 97, 66, 0, 0, 96, 0, 0, 0, 0, 29, 45, 0, 17, 0, 0, 0]
[0, 0, 0, 24, 11, 81, 0, 87, 6, 0, 7, 73, 0, 93, 0, 33, 0, 54, 0, 0, 11, 0, 0, 0, 0, 20, 99, 19, 9, 20, 61, 52, 12, 99, 99, 90, 0, 0, 12, 0, 0, 0, 36, 0, 84, 0, 41, 0]
[66, 0, 0, 78, 0, 0, 0, 40, 68, 97, 0, 82, 47, 8, 0, 0, 0, 85, 90, 0, 0, 0, 53, 53, 24, 10, 0, 30, 0, 82, 0, 0, 0, 0, 50, 0, 0, 0, 96, 0, 38, 0, 62, 62, 0, 85, 66, 18]
[0, 70, 80, 0, 0, 0, 41, 9, 0, 0, 4, 29, 78, 0, 0, 69, 90, 85, 0, 74, 0, 53, 10, 0, 0, 0, 78, 0, 21, 0, 63, 43, 54, 0, 0, 0, 30, 0, 0, 0, 0, 52, 59, 13, 0, 93, 0, 0]
[20, 25, 0, 92, 24, 0, 26, 0, 62, 0, 51, 35, 76, 0, 0, 76, 0, 45, 0, 0, 0, 53, 0, 0, 0, 65, 50, 81, 21, 0, 0, 33, 18, 0, 0, 67, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[14, 10, 77, 0, 9, 57, 0, 0, 78, 46, 0, 16, 0, 0, 0, 89, 0, 0, 0, 9, 0, 24, 0, 0, 0, 26, 87, 67, 0, 50, 0, 79, 96, 79, 99, 52, 69, 0, 59, 72, 16, 0, 0, 3, 69, 87, 0, 41]
[0, 86, 0, 0, 0, 0, 0, 0, 97, 71, 36, 72, 0, 19, 0, 0, 88, 0, 0, 0, 20, 10, 0, 65, 26, 53, 17, 0, 90, 0, 0, 54, 0, 0, 8, 83, 0, 0, 0, 0, 19, 97, 0, 16, 60, 0, 0, 0]
[88, 0, 74, 1, 0, 54, 23, 24, 0, 0, 0, 52, 11, 0, 35, 35, 29, 0, 6, 0, 99, 0, 78, 50, 87, 17, 0, 25, 0, 78, 0, 0, 78, 0, 0, 0, 83, 42, 0, 34, 0, 14, 87, 76, 0, 0, 61, 0]
[0, 0, 13, 98, 0, 66, 75, 0, 24, 0, 0, 92, 1, 45, 14, 52, 0, 0, 4, 0, 19, 30, 0, 81, 67, 0, 25, 87, 0, 28, 11, 5, 0, 0, 0, 21, 66, 0, 84, 65, 0, 0, 42, 0, 26, 36, 19, 0]
[0, 0, 39, 57, 34, 65, 0, 45, 49, 0, 0, 41, 0, 43, 0, 0, 76, 18, 0, 0, 9, 0, 21, 21, 0, 90, 0, 0, 0, 85, 8, 48, 42, 62, 0, 0, 0, 0, 46, 92, 23, 95, 6, 0, 0, 3, 98, 0]
[0, 0, 19, 67, 0, 0, 0, 0, 0, 39, 0, 70, 0, 38, 0, 0, 57, 11, 0, 64, 20, 82, 0, 0, 50, 0, 78, 28, 85, 0, 0, 49, 0, 35, 44, 0, 89, 0, 0, 0, 0, 0, 5, 0, 77, 0, 0, 0]
[0, 52, 0, 59, 0, 53, 69, 0, 0, 68, 0, 36, 6, 0, 0, 0, 34, 0, 0, 57, 61, 0, 63, 0, 0, 0, 0, 11, 8, 0, 30, 0, 73, 19, 0, 45, 0, 32, 0, 0, 0, 83, 28, 11, 0, 0, 93, 27]
[56, 0, 41, 71, 0, 26, 0, 0, 64, 78, 22, 58, 0, 0, 0, 57, 80, 83, 0, 43, 52, 0, 43, 33, 79, 54, 0, 5, 48, 49, 0, 0, 24, 0, 0, 89, 81, 51, 68, 0, 34, 78, 0, 50, 63, 20, 39, 98]
[0, 0, 0, 0, 71, 0, 77, 0, 0, 85, 81, 0, 32, 49, 0, 48, 23, 12, 90, 97, 12, 0, 54, 18, 96, 0, 78, 0, 42, 0, 73, 24, 35, 0, 0, 0, 0, 0, 65, 59, 92, 70, 2, 25, 37, 0, 84, 0]
[44, 0, 0, 0, 0, 10, 0, 39, 54, 57, 24, 0, 0, 0, 77, 0, 4, 44, 0, 66, 99, 0, 0, 0, 79, 0, 0, 0, 62, 35, 19, 0, 0, 0, 24, 0, 0, 0, 53, 77, 36, 0, 0, 86, 0, 0, 8, 47]
[0, 89, 16, 0, 0, 35, 44, 0, 41, 0, 62, 70, 0, 0, 0, 99, 0, 0, 42, 0, 99, 50, 0, 0, 99, 8, 0, 0, 0, 44, 0, 0, 0, 24, 3, 0, 18, 0, 0, 0, 25, 41, 0, 0, 70, 50, 0, 0]
[91, 0, 0, 88, 16, 0, 45, 0, 44, 0, 50, 82, 0, 0, 65, 15, 19, 69, 0, 0, 90, 0, 0, 67, 52, 83, 0, 21, 0, 0, 45, 89, 0, 0, 0, 0, 80, 17, 84, 0, 71, 59, 0, 42, 20, 0, 3, 0]
[0, 65, 0, 11, 0, 0, 41, 65, 45, 0, 69, 0, 0, 19, 0, 62, 0, 37, 37, 96, 0, 0, 30, 0, 69, 0, 83, 66, 0, 89, 0, 81, 0, 0, 18, 80, 0, 51, 0, 91, 2, 33, 0, 0, 0, 8, 79, 0]
[0, 86, 0, 9, 0, 0, 78, 53, 83, 44, 0, 88, 72, 5, 37, 0, 24, 0, 62, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 32, 51, 0, 0, 0, 17, 51, 24, 0, 0, 0, 0, 0, 0, 0, 17, 0, 58]
[0, 57, 76, 39, 0, 0, 0, 53, 0, 61, 54, 0, 0, 0, 0, 96, 0, 0, 39, 0, 12, 96, 0, 50, 59, 0, 0, 84, 46, 0, 0, 68, 65, 53, 0, 84, 0, 0, 0, 0, 0, 81, 78, 0, 0, 49, 0, 50]
[49, 41, 72, 0, 28, 0, 80, 95, 71, 84, 0, 0, 0, 0, 0, 63, 55, 0, 0, 0, 0, 0, 0, 0, 72, 0, 34, 65, 92, 0, 0, 0, 59, 77, 0, 0, 91, 0, 0, 0, 0, 33, 25, 24, 90, 91, 23, 0]
[0, 0, 29, 0, 63, 0, 0, 81, 0, 25, 63, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 38, 0, 0, 16, 19, 0, 0, 23, 0, 0, 34, 92, 36, 25, 71, 2, 0, 0, 0, 0, 96, 28, 30, 0, 93, 49, 0]
[0, 0, 0, 5, 90, 0, 34, 0, 0, 10, 0, 82, 63, 70, 0, 0, 0, 0, 0, 29, 0, 0, 52, 0, 0, 97, 14, 0, 95, 0, 83, 78, 70, 0, 41, 59, 33, 0, 81, 33, 96, 0, 91, 0, 0, 54, 11, 0]
[0, 96, 69, 48, 94, 0, 0, 0, 0, 12, 0, 99, 0, 0, 74, 0, 77, 0, 23, 45, 36, 62, 59, 0, 0, 0, 87, 42, 6, 5, 28, 0, 2, 0, 0, 0, 0, 0, 78, 25, 28, 91, 0, 65, 88, 74, 0, 0]
[0, 0, 51, 33, 0, 61, 0, 92, 29, 0, 26, 11, 3, 0, 0, 87, 34, 8, 62, 0, 0, 62, 13, 0, 3, 16, 76, 0, 0, 0, 11, 50, 25, 86, 0, 42, 0, 0, 0, 24, 30, 0, 65, 34, 0, 0, 89, 14]
[47, 0, 36, 20, 0, 0, 0, 0, 0, 0, 0, 30, 36, 0, 0, 26, 21, 0, 20, 17, 84, 0, 0, 0, 69, 60, 0, 26, 0, 77, 0, 63, 37, 0, 70, 20, 0, 0, 0, 90, 0, 0, 88, 0, 0, 35, 53, 0]
[54, 0, 22, 11, 25, 0, 65, 78, 0, 78, 0, 68, 0, 0, 0, 57, 18, 0, 0, 0, 0, 85, 93, 0, 87, 0, 0, 36, 3, 0, 0, 20, 0, 0, 50, 0, 8, 17, 49, 91, 93, 54, 74, 0, 35, 55, 0, 21]
[45, 0, 96, 87, 0, 44, 0, 55, 0, 0, 0, 0, 0, 0, 60, 0, 66, 44, 96, 0, 41, 66, 0, 0, 0, 0, 61, 19, 98, 0, 93, 39, 84, 8, 0, 3, 79, 0, 0, 23, 49, 11, 0, 89, 53, 0, 0, 0]
[47, 5, 0, 89, 64, 0, 0, 0, 12, 4, 0, 0, 0, 0, 30, 0, 3, 0, 0, 0, 0, 18, 0, 0, 41, 0, 0, 0, 0, 0, 27, 98, 0, 47, 0, 0, 0, 58, 50, 0, 0, 0, 0, 14, 0, 21, 0, 0]
