[0, 0, 35, 0, 0, 0, 0, 0, 81, 0, 61, 0, 0, 34, 53, 0, 7, 53, 18, 62, 0, 0, 0, 2, 0, 0, 0, 82, 0, 4, 0, 90, 0, 0, 19, 52, 0, 0, 0, 91, 19, 97, 0, 0, 89, 0, 25]
[93, 82, 0, 79, 0, 98, 0, 0, 28, 0, 0, 0, 0, 0, 22, 19, 0, 0, 0, 35, 0, 21, 24, 0, 5, 5, 0, 89, 64, 24, 0, 0, 73, 0, 59, 0, 39, 0, 0, 0, 19, 86, 54, 0, 89, 0, 0]
[0, 76, 0, 0, 35, 72, 0, 1, 0, 0, 0, 34, 0, 0, 0, 0, 49, 0, 0, 0, 0, 93, 0, 0, 0, 0, 87, 0, 11, 0, 0, 36, 54, 83, 49, 25, 15, 0, 0, 89, 0, 0, 0, 0, 32, 36, 0]
[0, 0, 90, 41, 0, 0, 0, 45, 41, 0, 0, 53, 22, 0, 0, 0, 0, 99, 46, 6, 0, 1, 40, 13, 0, 97, 78, 0, 63, 0, 0, 32, 68, 44, 14, 29, 0, 63, 57, 69, 0, 19, 15, 0, 90, 88, 0]
[1, 46, 26, 45, 6, 0, 0, 0, 10, 0, 29, 0, 19, 0, 0, 0, 0, 80, 85, 0, 0, 0, 0, 14, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 69, 0, 21, 69, 4, 0, 0, 53, 0, 86, 0, 0, 61]
[0, 0, 0, 27, 33, 57, 0, 0, 0, 97, 8, 7, 0, 49, 0, 0, 0, 26, 16, 94, 0, 48, 0, 0, 0, 0, 36, 34, 30, 0, 0, 0, 69, 33, 34, 5, 74, 0, 43, 0, 1, 71, 10, 0, 43, 0, 29]
[67, 5, 0, 20, 20, 10, 0, 3, 72, 4, 97, 53, 0, 0, 99, 80, 26, 0, 0, 64, 0, 0, 5, 25, 0, 0, 19, 0, 0, 11, 0, 0, 62, 26, 12, 0, 24, 30, 0, 14, 32, 85, 0, 0, 97, 0, 0]
[0, 82, 17, 0, 0, 0, 63, 0, 0, 83, 2, 18, 0, 0, 46, 85, 16, 0, 0, 0, 0, 77, 0, 0, 0, 0, 63, 0, 69, 0, 72, 0, 0, 0, 57, 69, 0, 25, 0, 71, 0, 0, 0, 0, 0, 96, 0]
[89, 81, 0, 0, 70, 7, 0, 0, 7, 0, 0, 62, 35, 0, 6, 0, 94, 64, 0, 0, 79, 82, 33, 0, 0, 0, 61, 0, 85, 41, 73, 49, 0, 0, 0, 28, 0, 36, 0, 0, 73, 60, 15, 13, 5, 47, 85]
[0, 0, 66, 0, 42, 10, 0, 71, 19, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 79, 56, 27, 0, 90, 0, 0, 0, 72, 86, 11, 0, 0, 9, 41, 82, 45, 68, 0, 0, 0, 0, 0, 37, 61, 50, 0, 0]
[0, 0, 0, 5, 0, 93, 0, 0, 48, 14, 1, 0, 21, 93, 1, 0, 48, 0, 77, 82, 27, 0, 48, 0, 69, 92, 0, 0, 0, 0, 0, 47, 84, 0, 25, 0, 0, 0, 0, 0, 53, 31, 43, 0, 11, 0, 51]
[81, 50, 43, 79, 0, 0, 5, 0, 0, 0, 51, 0, 24, 0, 40, 0, 0, 5, 0, 33, 0, 48, 53, 64, 1, 0, 0, 31, 24, 0, 0, 0, 0, 66, 0, 0, 0, 74, 24, 25, 0, 0, 0, 60, 0, 28, 47]
[0, 55, 0, 41, 14, 39, 0, 77, 0, 0, 29, 2, 0, 0, 13, 14, 0, 25, 0, 0, 90, 0, 64, 0, 0, 0, 22, 65, 0, 0, 0, 1, 27, 0, 74, 33, 67, 20, 60, 0, 0, 86, 50, 35, 0, 17, 0]
[0, 8, 0, 68, 0, 45, 36, 0, 15, 10, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 69, 1, 0, 0, 95, 0, 0, 0, 61, 0, 3, 0, 0, 60, 28, 0, 0, 0, 0, 74, 0, 0, 60, 0, 0, 56]
[27, 0, 0, 54, 64, 0, 0, 30, 0, 4, 68, 0, 5, 0, 97, 0, 0, 0, 0, 0, 0, 92, 0, 0, 95, 0, 66, 80, 0, 0, 37, 0, 29, 20, 77, 98, 0, 33, 0, 5, 99, 0, 49, 0, 65, 0, 0]
[3, 0, 1, 79, 15, 61, 0, 80, 87, 63, 0, 0, 0, 87, 78, 0, 36, 19, 63, 61, 0, 0, 0, 22, 0, 66, 0, 42, 65, 0, 50, 0, 61, 0, 85, 0, 0, 19, 21, 0, 0, 0, 79, 43, 65, 17, 95]
[0, 93, 0, 83, 32, 0, 33, 0, 76, 51, 0, 82, 89, 0, 0, 0, 34, 0, 0, 0, 72, 0, 31, 65, 0, 80, 42, 0, 54, 0, 0, 44, 0, 0, 0, 0, 21, 4, 37, 42, 0, 16, 67, 0, 41, 0, 29]
[0, 0, 0, 77, 0, 0, 0, 0, 0, 92, 0, 0, 64, 11, 63, 89, 30, 0, 69, 85, 86, 0, 24, 0, 0, 0, 65, 54, 0, 81, 83, 1, 55, 3, 0, 93, 0, 17, 99, 0, 0, 50, 0, 0, 16, 0, 65]
[1, 50, 0, 0, 0, 0, 84, 0, 6, 66, 0, 4, 24, 0, 0, 0, 0, 11, 0, 41, 11, 0, 0, 0, 61, 0, 0, 0, 81, 3, 0, 0, 0, 0, 54, 71, 9, 38, 0, 84, 7, 33, 0, 0, 0, 14, 47]
[0, 0, 0, 0, 0, 72, 16, 73, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 73, 0, 0, 0, 0, 0, 37, 50, 0, 83, 0, 0, 43, 0, 44, 0, 29, 6, 0, 64, 0, 89, 87, 73, 65, 0, 0, 55]
[51, 0, 7, 42, 39, 0, 19, 0, 0, 0, 27, 90, 0, 36, 32, 0, 0, 0, 0, 49, 0, 47, 0, 1, 3, 0, 0, 44, 1, 0, 43, 0, 0, 7, 22, 0, 0, 31, 0, 35, 0, 0, 55, 0, 41, 14, 0]
[0, 45, 0, 26, 63, 0, 0, 0, 91, 0, 66, 0, 73, 54, 68, 0, 69, 62, 0, 0, 9, 84, 0, 27, 0, 29, 61, 0, 55, 0, 0, 0, 0, 0, 42, 29, 80, 73, 79, 0, 0, 0, 0, 0, 5, 52, 0]
[0, 0, 58, 0, 41, 80, 23, 7, 1, 0, 2, 0, 0, 83, 44, 0, 33, 26, 0, 0, 41, 0, 66, 0, 0, 20, 0, 0, 3, 0, 44, 7, 0, 26, 16, 99, 0, 66, 32, 42, 0, 0, 74, 1, 0, 28, 63]
[0, 66, 0, 0, 40, 0, 0, 0, 29, 0, 99, 19, 59, 49, 14, 69, 34, 12, 57, 0, 82, 25, 0, 74, 60, 77, 85, 0, 0, 54, 0, 22, 42, 16, 81, 51, 84, 0, 0, 0, 0, 78, 94, 0, 28, 50, 21]
[22, 0, 0, 85, 0, 0, 70, 40, 0, 0, 0, 52, 0, 25, 29, 0, 5, 0, 69, 28, 45, 0, 0, 33, 28, 98, 0, 0, 93, 71, 29, 0, 29, 99, 51, 0, 0, 0, 84, 0, 0, 61, 12, 32, 0, 0, 99]
[0, 0, 73, 46, 0, 0, 0, 82, 0, 0, 5, 0, 39, 15, 0, 21, 74, 24, 0, 0, 68, 0, 0, 67, 0, 0, 0, 21, 0, 9, 6, 0, 80, 0, 84, 0, 84, 0, 0, 77, 0, 67, 0, 0, 82, 0, 54]
[87, 0, 0, 43, 0, 0, 48, 0, 0, 97, 79, 0, 0, 0, 63, 69, 0, 30, 25, 36, 0, 0, 74, 20, 0, 33, 19, 4, 17, 38, 0, 31, 73, 66, 0, 0, 0, 38, 0, 36, 90, 3, 83, 0, 0, 0, 85]
[8, 0, 0, 0, 0, 47, 0, 0, 52, 2, 17, 0, 0, 0, 57, 4, 43, 0, 0, 0, 0, 0, 24, 60, 0, 0, 21, 37, 99, 0, 64, 0, 79, 32, 0, 84, 0, 0, 0, 67, 0, 78, 0, 0, 60, 0, 0]
[0, 0, 49, 0, 51, 0, 0, 0, 20, 0, 82, 91, 0, 89, 69, 0, 0, 14, 71, 0, 0, 0, 25, 0, 0, 5, 0, 42, 0, 84, 0, 35, 0, 42, 0, 0, 77, 36, 67, 63, 0, 0, 0, 46, 0, 26, 0]
[64, 0, 60, 22, 0, 53, 0, 0, 50, 0, 8, 19, 19, 0, 0, 0, 1, 32, 0, 73, 0, 53, 0, 0, 74, 99, 0, 0, 0, 7, 89, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 69, 0, 66, 28, 94, 0]
[2, 0, 0, 0, 0, 81, 55, 0, 0, 87, 0, 97, 86, 0, 19, 53, 71, 85, 0, 60, 0, 31, 0, 86, 0, 0, 0, 16, 50, 33, 87, 0, 0, 0, 78, 61, 67, 3, 78, 0, 69, 18, 63, 0, 0, 38, 48]
[0, 0, 0, 65, 8, 0, 90, 2, 2, 0, 0, 0, 54, 0, 15, 0, 10, 0, 0, 15, 37, 43, 0, 50, 0, 49, 79, 67, 0, 0, 73, 55, 0, 74, 94, 12, 0, 83, 0, 0, 0, 63, 0, 0, 21, 0, 0]
[0, 0, 27, 0, 46, 5, 88, 0, 49, 76, 0, 0, 0, 0, 0, 86, 0, 0, 0, 13, 61, 0, 60, 35, 60, 0, 43, 0, 0, 0, 65, 0, 0, 1, 0, 32, 0, 0, 0, 46, 66, 0, 0, 0, 0, 46, 0]
[93, 0, 20, 71, 46, 97, 0, 0, 80, 0, 1, 89, 89, 32, 90, 0, 43, 97, 0, 5, 50, 11, 0, 0, 0, 65, 65, 41, 16, 0, 0, 41, 5, 0, 28, 0, 82, 0, 60, 0, 28, 0, 21, 0, 49, 19, 0]
[74, 82, 56, 85, 0, 0, 9, 0, 0, 82, 88, 0, 0, 36, 88, 0, 0, 0, 96, 47, 0, 0, 28, 17, 0, 0, 17, 0, 0, 14, 0, 14, 52, 28, 50, 0, 0, 0, 0, 26, 94, 38, 0, 46, 19, 22, 0]
[0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 61, 29, 0, 0, 85, 0, 51, 47, 0, 56, 0, 95, 29, 65, 47, 55, 0, 0, 63, 21, 99, 54, 85, 0, 0, 0, 48, 0, 0, 0, 0, 0]
