[0, 6, 51, 0, 0, 0, 94, 0, 0, 0, 0, 39, 20, 31, 49, 0, 16, 0, 0, 70, 0, 0, 0, 0, 0, 24, 84, 0, 49, 0, 0, 0, 94, 0, 1, 86, 0, 75, 0, 0, 0, 83]
[91, 0, 58, 23, 0, 16, 0, 44, 30, 0, 31, 0, 7, 50, 0, 0, 0, 84, 36, 49, 0, 0, 0, 0, 43, 0, 0, 52, 99, 0, 79, 0, 52, 0, 0, 0, 0, 29, 0, 0, 42, 0]
[73, 0, 0, 0, 67, 0, 0, 11, 87, 91, 0, 70, 98, 70, 34, 95, 48, 0, 24, 0, 0, 0, 0, 63, 85, 0, 54, 0, 1, 52, 68, 15, 93, 27, 22, 93, 0, 0, 7, 39, 0, 0]
[0, 0, 44, 0, 26, 0, 50, 11, 83, 0, 58, 23, 53, 0, 62, 0, 73, 0, 78, 22, 0, 0, 63, 0, 94, 0, 0, 30, 0, 0, 28, 0, 0, 0, 0, 0, 4, 0, 0, 0, 20, 62]
[25, 97, 99, 71, 0, 40, 38, 37, 21, 47, 50, 90, 0, 0, 90, 76, 43, 45, 45, 0, 0, 43, 85, 94, 32, 0, 0, 0, 77, 0, 0, 50, 17, 0, 0, 0, 28, 0, 25, 0, 0, 0]
[27, 23, 70, 0, 0, 0, 28, 91, 1, 61, 61, 14, 19, 86, 12, 36, 81, 0, 15, 0, 24, 0, 0, 0, 0, 0, 0, 26, 29, 11, 0, 40, 66, 0, 0, 0, 0, 72, 15, 37, 0, 0]
[8, 0, 0, 0, 0, 0, 44, 0, 45, 0, 91, 71, 71, 0, 0, 0, 0, 1, 37, 0, 84, 0, 54, 0, 0, 0, 40, 99, 22, 0, 0, 8, 96, 6, 53, 0, 49, 0, 7, 0, 0, 3]
[0, 0, 89, 0, 64, 0, 22, 0, 0, 0, 0, 11, 0, 57, 0, 0, 0, 0, 95, 0, 0, 52, 0, 30, 0, 26, 99, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 88, 27, 28, 26, 31]
[0, 2, 78, 56, 0, 0, 0, 32, 63, 0, 0, 40, 54, 0, 0, 87, 48, 52, 26, 0, 49, 99, 1, 0, 77, 29, 22, 0, 77, 1, 74, 0, 11, 54, 29, 88, 24, 88, 5, 18, 22, 42]
[92, 30, 0, 0, 22, 25, 12, 98, 10, 48, 0, 36, 39, 0, 0, 65, 93, 0, 0, 45, 0, 0, 52, 0, 0, 11, 0, 0, 1, 40, 30, 0, 0, 97, 0, 71, 82, 83, 0, 0, 75, 0]
[0, 0, 0, 0, 59, 0, 90, 0, 45, 5, 0, 61, 0, 0, 0, 0, 0, 5, 0, 80, 0, 79, 68, 28, 0, 0, 0, 0, 74, 30, 0, 56, 0, 96, 19, 87, 34, 94, 0, 0, 74, 86]
[53, 0, 1, 98, 0, 0, 24, 0, 21, 11, 59, 14, 0, 0, 0, 73, 10, 0, 0, 74, 0, 0, 15, 0, 50, 40, 8, 0, 0, 0, 56, 71, 39, 0, 72, 55, 69, 0, 0, 0, 0, 28]
[62, 94, 23, 87, 0, 47, 69, 68, 78, 51, 91, 3, 71, 0, 0, 0, 0, 74, 17, 0, 94, 52, 93, 0, 17, 66, 96, 22, 11, 0, 0, 39, 0, 0, 0, 58, 9, 62, 3, 17, 16, 0]
[0, 0, 0, 0, 96, 82, 0, 42, 0, 0, 0, 20, 42, 72, 71, 0, 0, 55, 23, 0, 0, 0, 27, 0, 0, 0, 6, 0, 54, 97, 96, 0, 0, 91, 0, 18, 67, 0, 86, 0, 85, 0]
[0, 38, 0, 0, 78, 44, 0, 0, 42, 23, 5, 0, 0, 14, 43, 60, 10, 0, 70, 32, 1, 0, 22, 0, 0, 0, 53, 0, 29, 0, 19, 72, 0, 0, 0, 4, 0, 39, 92, 0, 0, 35]
[0, 37, 0, 0, 0, 25, 0, 17, 66, 88, 0, 0, 76, 0, 0, 71, 6, 0, 0, 0, 86, 0, 93, 0, 0, 0, 0, 0, 88, 71, 87, 55, 58, 18, 4, 0, 0, 97, 45, 98, 48, 28]
[45, 0, 0, 0, 35, 19, 0, 2, 0, 0, 18, 0, 0, 0, 0, 1, 87, 0, 7, 94, 0, 0, 0, 4, 28, 0, 49, 0, 24, 82, 34, 69, 9, 67, 0, 0, 0, 0, 4, 0, 0, 0]
[0, 65, 0, 0, 0, 0, 0, 0, 60, 0, 0, 33, 15, 0, 6, 31, 3, 20, 89, 51, 75, 29, 0, 0, 0, 72, 0, 88, 88, 83, 94, 0, 62, 0, 39, 97, 0, 0, 0, 0, 24, 0]
[17, 0, 73, 18, 0, 0, 35, 83, 0, 0, 0, 76, 4, 0, 0, 0, 98, 32, 1, 58, 0, 0, 7, 0, 25, 15, 7, 27, 5, 0, 0, 0, 3, 86, 92, 45, 4, 0, 0, 85, 93, 0]
[93, 0, 0, 98, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 56, 0, 0, 39, 0, 0, 37, 0, 28, 18, 0, 0, 0, 17, 0, 0, 98, 0, 0, 85, 0, 0, 27]
[95, 0, 0, 0, 0, 0, 30, 60, 0, 80, 66, 0, 0, 0, 0, 35, 50, 0, 0, 0, 0, 42, 0, 20, 0, 0, 0, 26, 22, 75, 74, 0, 16, 85, 0, 48, 0, 24, 93, 0, 48, 0]
[0, 5, 0, 0, 0, 29, 0, 0, 20, 0, 0, 15, 71, 49, 0, 0, 87, 80, 65, 0, 83, 0, 0, 62, 0, 0, 3, 31, 42, 0, 86, 28, 0, 0, 35, 28, 0, 0, 0, 27, 0, 0]
